28
1,26,1
1,3,1
1,4,1
1,5,1
1,7,1
1,8,1
1,9,1
1,10,1
1,13,1
1,14,1
1,15,1
1,16,1
1,17,1
1,20,1
1,21,1
1,23,1
1,24,1
1,25,1
1,27,1
2,19,1
2,3,1
2,5,1
2,7,1
2,8,1
2,11,1
2,12,1
2,13,1
2,14,1
2,15,1
2,18,1
2,20,1
2,21,1
2,25,1
2,28,1
3,5,1
3,4,1
3,7,1
3,8,1
3,9,1
3,10,1
3,11,1
3,15,1
3,16,1
3,17,1
3,18,1
3,19,1
3,21,1
3,22,1
3,27,1
3,28,1
4,20,1
4,6,1
4,7,1
4,9,1
4,10,1
4,12,1
4,15,1
4,18,1
4,22,1
4,23,1
4,25,1
4,27,1
4,28,1
5,23,1
5,6,1
5,8,1
5,11,1
5,15,1
5,17,1
5,18,1
5,20,1
5,21,1
5,22,1
5,24,1
5,26,1
5,27,1
5,28,1
6,20,1
6,8,1
6,10,1
6,11,1
6,13,1
6,14,1
6,15,1
6,16,1
6,19,1
6,21,1
6,22,1
6,23,1
6,25,1
6,28,1
7,23,1
7,9,1
7,10,1
7,12,1
7,13,1
7,14,1
7,15,1
7,16,1
7,17,1
7,18,1
7,19,1
7,20,1
7,26,1
8,13,1
8,11,1
8,14,1
8,16,1
8,18,1
8,19,1
8,20,1
8,22,1
8,23,1
8,24,1
8,26,1
8,27,1
9,27,1
9,11,1
9,12,1
9,14,1
9,15,1
9,19,1
9,20,1
9,21,1
9,22,1
9,25,1
10,12,1
10,18,1
10,21,1
10,23,1
10,25,1
10,26,1
11,19,1
11,13,1
11,15,1
11,17,1
11,20,1
11,22,1
11,23,1
11,24,1
11,25,1
11,28,1
12,26,1
12,16,1
12,17,1
12,18,1
12,20,1
12,22,1
12,24,1
12,25,1
13,25,1
13,16,1
13,17,1
13,19,1
13,20,1
13,23,1
13,26,1
13,28,1
14,22,1
14,15,1
14,16,1
14,17,1
14,18,1
14,19,1
14,21,1
14,23,1
14,24,1
14,25,1
14,28,1
15,27,1
15,16,1
15,18,1
15,20,1
15,21,1
15,23,1
15,24,1
16,20,1
16,18,1
16,19,1
16,21,1
16,28,1
17,28,1
17,20,1
17,25,1
18,26,1
18,19,1
18,20,1
18,21,1
18,25,1
18,27,1
19,25,1
19,20,1
19,21,1
19,23,1
19,26,1
19,27,1
20,28,1
20,23,1
20,24,1
20,25,1
20,26,1
20,27,1
21,24,1
21,22,1
21,25,1
21,26,1
22,27,1
22,24,1
22,25,1
22,28,1
23,26,1
23,25,1
24,26,1
25,26,1
26,27,1
26,28,1
27,28,1
