21
1,10,4
1,2,9
1,4,6
1,5,3
1,13,2
1,14,3
1,19,5
1,21,3
2,5,2
2,7,4
2,8,6
2,9,6
2,16,5
2,18,3
2,20,1
2,21,2
3,12,1
3,5,4
3,8,2
3,10,7
3,11,5
3,14,10
3,15,1
3,19,1
3,21,6
4,18,9
4,5,7
4,6,3
4,7,8
4,8,2
4,10,8
4,11,3
4,13,9
4,15,4
4,16,10
5,15,3
5,6,7
5,7,3
5,8,8
5,12,5
5,14,3
5,18,7
5,19,3
5,20,10
6,17,9
6,10,5
6,16,5
6,18,1
6,19,3
6,20,9
7,14,1
7,9,10
7,17,7
7,20,8
8,21,5
8,12,1
8,13,7
8,18,1
8,19,1
8,20,2
9,13,3
9,11,2
9,12,8
9,14,2
9,18,10
9,21,1
10,11,2
10,16,7
10,19,5
10,21,7
11,17,7
11,13,9
11,14,3
11,15,8
11,16,6
11,18,4
11,19,6
11,21,1
12,15,10
12,14,2
12,16,3
12,17,3
12,20,1
12,21,3
13,21,1
13,14,6
13,16,5
13,18,4
13,20,5
14,15,7
14,16,6
14,17,5
14,18,2
15,17,6
15,18,1
15,21,9
16,20,6
16,17,10
16,18,5
16,19,7
16,21,9
17,21,3
17,18,3
17,19,10
17,20,10
18,19,8
18,21,10
19,21,2
19,20,6
20,21,4
