25
1,4,9
1,2,2
1,8,2
1,10,1
1,11,4
1,14,2
1,15,3
1,16,7
1,19,9
1,21,9
1,25,10
2,19,1
2,3,6
2,4,7
2,5,7
2,6,9
2,9,1
2,12,3
2,15,7
2,16,8
2,18,3
2,21,1
2,22,3
2,24,1
3,15,3
3,4,4
3,6,1
3,7,5
3,9,9
3,10,4
3,16,7
3,19,2
3,21,2
3,24,1
3,25,8
4,10,10
4,6,1
4,9,3
4,13,4
4,14,8
4,20,9
4,21,9
4,22,5
4,23,8
4,24,9
4,25,9
5,21,4
5,10,8
5,12,9
5,13,7
5,14,5
5,15,4
5,17,8
5,18,1
5,20,7
5,23,4
6,15,10
6,9,1
6,12,1
6,18,6
6,21,10
6,22,1
6,25,2
7,8,10
7,9,2
7,10,1
7,13,1
7,15,3
7,18,3
7,19,8
7,21,4
7,22,10
8,10,10
8,11,3
8,13,10
8,16,10
8,17,4
8,18,1
8,21,10
8,22,1
9,22,8
9,11,2
9,13,8
9,15,6
9,16,8
9,18,8
9,19,2
9,21,4
9,24,3
9,25,9
10,17,6
10,12,9
10,13,6
10,15,9
10,16,5
10,18,3
10,20,6
10,21,3
10,24,6
11,13,5
11,12,3
11,16,3
11,18,6
11,20,2
11,21,10
11,24,5
12,13,6
12,16,10
12,17,9
12,18,1
12,20,8
13,24,4
13,15,5
13,18,10
13,19,8
14,16,6
14,17,2
14,18,6
14,19,4
14,23,1
14,25,2
15,21,4
15,17,8
15,18,2
15,19,9
15,20,2
15,22,10
15,25,1
16,25,6
16,21,4
16,23,6
17,20,5
17,18,5
17,19,5
17,21,4
17,23,2
17,24,10
17,25,2
18,19,7
18,20,8
18,21,7
18,22,8
18,23,1
19,20,6
19,21,10
19,22,6
19,23,6
20,21,3
20,23,4
21,23,6
21,22,8
21,25,4
22,23,6
22,25,5
23,25,4
24,25,9
