26
1,19,5
1,4,8
1,8,8
1,9,8
1,10,7
1,11,8
1,13,9
1,14,5
1,15,6
1,18,6
1,20,5
1,21,3
1,22,9
1,23,5
1,24,3
1,26,2
2,8,7
2,3,4
2,6,6
2,10,10
2,11,4
2,12,3
2,13,6
2,15,6
2,18,9
2,19,9
2,21,7
2,22,8
2,24,7
3,19,3
3,5,3
3,6,5
3,8,4
3,10,7
3,13,9
3,16,2
3,17,2
3,18,6
3,20,4
3,21,10
3,23,8
3,24,7
3,25,3
4,12,5
4,7,6
4,8,6
4,9,5
4,10,8
4,14,6
4,15,1
4,16,10
4,18,4
4,19,2
4,23,2
4,24,8
4,25,1
4,26,6
5,6,10
5,8,2
5,10,2
5,11,2
5,15,6
5,20,3
5,25,9
5,26,1
6,14,7
6,9,8
6,10,5
6,11,5
6,15,9
6,16,9
6,17,2
6,18,6
6,19,9
6,21,7
6,22,8
6,25,1
6,26,5
7,13,5
7,9,5
7,12,5
7,15,7
7,16,7
7,19,6
7,20,5
7,21,9
7,23,6
7,24,5
8,15,2
8,9,2
8,10,8
8,11,4
8,12,3
8,13,5
8,14,6
8,17,9
8,18,10
8,19,9
8,21,3
8,22,4
8,23,3
9,16,7
9,10,9
9,12,7
9,14,6
9,15,8
9,17,5
9,18,2
9,20,1
9,21,4
9,22,10
9,24,4
10,25,7
10,11,4
10,12,1
10,16,3
10,18,5
10,20,6
10,22,10
10,23,10
10,24,8
11,21,1
11,18,9
11,19,10
11,20,4
11,22,8
11,23,6
12,14,1
12,17,10
12,21,2
12,22,10
12,23,10
12,24,5
12,26,2
13,20,6
13,15,9
13,16,1
13,17,5
13,21,10
13,22,1
13,24,7
14,25,9
14,15,2
14,18,6
14,23,2
14,26,4
15,21,5
15,17,8
15,20,8
15,24,5
15,26,4
16,25,8
16,17,4
16,18,1
16,19,5
16,20,9
16,21,2
16,23,2
17,24,1
17,26,6
18,23,5
18,20,4
18,21,7
18,22,10
18,25,6
19,23,7
19,20,7
19,26,2
20,23,4
20,24,4
20,25,3
20,26,4
21,23,10
22,23,7
22,24,10
22,26,6
23,24,3
23,25,1
23,26,10
24,26,9
24,25,6
25,26,3
