20
1,13,1
1,4,1
1,6,1
1,7,1
1,8,1
1,9,1
1,14,1
1,15,1
1,16,1
1,17,1
1,20,1
2,6,1
2,3,1
2,4,1
2,7,1
2,8,1
2,9,1
2,12,1
2,13,1
2,14,1
2,15,1
2,19,1
2,20,1
3,16,1
3,6,1
3,9,1
3,10,1
3,14,1
3,17,1
3,18,1
4,11,1
4,5,1
4,7,1
4,8,1
4,10,1
4,13,1
4,16,1
4,17,1
4,20,1
5,17,1
5,7,1
5,11,1
5,12,1
5,14,1
5,16,1
5,18,1
5,19,1
6,17,1
6,7,1
6,8,1
6,10,1
6,11,1
6,13,1
6,18,1
6,19,1
7,10,1
7,8,1
7,15,1
7,17,1
7,18,1
7,19,1
8,13,1
8,9,1
8,11,1
8,12,1
8,17,1
8,19,1
8,20,1
9,11,1
9,13,1
9,16,1
10,19,1
10,11,1
10,13,1
10,14,1
10,18,1
10,20,1
11,14,1
11,15,1
11,16,1
11,18,1
12,16,1
12,14,1
12,15,1
12,17,1
12,19,1
13,15,1
13,14,1
13,16,1
13,17,1
13,18,1
13,20,1
14,17,1
14,16,1
14,19,1
14,20,1
15,19,1
15,17,1
15,18,1
15,20,1
16,17,1
16,18,1
16,20,1
17,20,1
17,18,1
17,19,1
18,19,1
18,20,1
19,20,1
