20
1,10,2
1,2,6
1,3,1
1,4,7
1,5,3
1,7,5
1,8,1
1,11,4
1,12,6
1,13,6
1,15,3
1,17,4
1,18,4
1,19,7
2,14,1
2,5,9
2,6,8
2,10,4
2,11,1
2,12,1
2,15,1
2,16,3
2,19,2
3,8,10
3,5,6
3,9,1
3,13,5
3,15,8
3,20,9
4,9,1
4,5,8
4,8,2
4,11,7
4,15,3
5,6,10
5,7,4
5,9,4
5,19,7
6,13,7
6,9,3
6,11,3
6,15,5
6,19,5
7,19,8
7,12,9
7,13,5
7,15,6
7,17,10
7,20,2
8,15,1
8,11,8
8,12,1
8,13,7
8,14,6
8,16,8
8,17,7
8,19,3
9,10,8
9,13,2
9,15,5
9,16,4
9,17,4
10,11,5
10,13,3
10,16,5
10,18,4
10,19,7
10,20,2
11,14,1
11,15,4
11,17,4
12,16,8
12,15,6
12,17,3
12,18,9
13,17,10
13,15,6
13,16,8
14,17,2
14,16,1
14,19,8
15,19,2
15,18,5
16,19,2
17,18,3
17,19,3
17,20,1
18,19,8
19,20,7
