29
1,9,1
1,3,1
1,4,1
1,5,1
1,6,1
1,8,1
1,11,1
1,12,1
1,13,1
1,17,1
1,18,1
1,23,1
1,24,1
1,25,1
1,29,1
2,28,1
2,5,1
2,8,1
2,9,1
2,11,1
2,12,1
2,14,1
2,15,1
2,16,1
2,17,1
2,19,1
2,20,1
2,21,1
2,22,1
2,25,1
2,29,1
3,5,1
3,4,1
3,7,1
3,8,1
3,13,1
3,14,1
3,15,1
3,16,1
3,17,1
3,19,1
3,21,1
3,22,1
3,23,1
3,25,1
3,27,1
3,28,1
3,29,1
4,14,1
4,6,1
4,8,1
4,9,1
4,12,1
4,15,1
4,16,1
4,17,1
4,19,1
4,22,1
4,23,1
4,24,1
4,27,1
4,29,1
5,23,1
5,7,1
5,8,1
5,10,1
5,11,1
5,14,1
5,16,1
5,18,1
5,21,1
5,24,1
5,25,1
5,26,1
6,19,1
6,10,1
6,12,1
6,15,1
6,16,1
6,17,1
6,18,1
6,20,1
6,22,1
6,24,1
6,26,1
6,27,1
6,28,1
6,29,1
7,21,1
7,8,1
7,9,1
7,11,1
7,14,1
7,15,1
7,18,1
7,22,1
7,23,1
7,24,1
7,26,1
7,29,1
8,25,1
8,9,1
8,12,1
8,15,1
8,18,1
8,21,1
8,22,1
8,23,1
8,24,1
9,29,1
9,10,1
9,11,1
9,12,1
9,13,1
9,15,1
9,17,1
9,18,1
9,22,1
9,23,1
10,15,1
10,11,1
10,16,1
10,17,1
10,18,1
10,19,1
10,23,1
10,25,1
10,26,1
10,27,1
10,28,1
11,27,1
11,16,1
11,17,1
11,18,1
11,19,1
11,21,1
11,22,1
11,23,1
11,24,1
11,28,1
12,25,1
12,13,1
12,15,1
12,17,1
12,19,1
12,21,1
12,22,1
12,23,1
12,27,1
12,28,1
12,29,1
13,22,1
13,16,1
13,17,1
13,19,1
13,20,1
13,23,1
13,24,1
13,27,1
13,29,1
14,26,1
14,15,1
14,18,1
14,19,1
14,20,1
14,23,1
14,24,1
14,25,1
14,28,1
14,29,1
15,27,1
15,16,1
15,17,1
15,18,1
15,19,1
15,20,1
15,21,1
15,26,1
16,22,1
16,17,1
16,19,1
16,20,1
16,21,1
16,24,1
16,27,1
16,29,1
17,28,1
17,18,1
17,23,1
17,25,1
17,27,1
18,19,1
18,20,1
18,22,1
18,23,1
18,25,1
18,28,1
19,26,1
19,22,1
19,23,1
19,27,1
19,28,1
19,29,1
20,29,1
20,21,1
20,25,1
20,26,1
20,27,1
20,28,1
21,28,1
21,23,1
21,25,1
21,27,1
22,24,1
22,23,1
22,25,1
22,27,1
22,28,1
23,26,1
23,24,1
23,27,1
23,28,1
23,29,1
24,28,1
24,27,1
25,27,1
25,29,1
26,29,1
26,27,1
26,28,1
27,29,1
28,29,1
