29
1,9,2
1,3,10
1,4,4
1,5,9
1,6,4
1,8,6
1,11,3
1,12,2
1,13,10
1,17,1
1,18,9
1,23,1
1,24,7
1,25,10
1,29,1
2,28,7
2,5,3
2,8,9
2,9,8
2,11,5
2,12,9
2,14,1
2,15,10
2,16,3
2,17,2
2,19,4
2,20,4
2,21,8
2,22,3
2,25,9
2,29,8
3,5,5
3,4,6
3,7,5
3,8,8
3,13,9
3,14,9
3,15,7
3,16,9
3,17,8
3,19,3
3,21,8
3,22,9
3,23,10
3,25,1
3,27,1
3,28,7
3,29,5
4,14,1
4,6,5
4,8,10
4,9,9
4,12,4
4,15,1
4,16,2
4,17,1
4,19,3
4,22,5
4,23,6
4,24,5
4,27,6
4,29,3
5,23,2
5,7,3
5,8,7
5,10,3
5,11,4
5,14,10
5,16,1
5,18,8
5,21,6
5,24,6
5,25,10
5,26,10
6,19,8
6,10,8
6,12,2
6,15,7
6,16,10
6,17,5
6,18,1
6,20,9
6,22,6
6,24,7
6,26,7
6,27,10
6,28,7
6,29,6
7,21,8
7,8,5
7,9,8
7,11,10
7,14,7
7,15,7
7,18,10
7,22,7
7,23,2
7,24,2
7,26,5
7,29,2
8,25,2
8,9,9
8,12,9
8,15,9
8,18,2
8,21,10
8,22,9
8,23,10
8,24,7
9,29,8
9,10,5
9,11,1
9,12,7
9,13,9
9,15,9
9,17,9
9,18,5
9,22,6
9,23,10
10,15,4
10,11,3
10,16,7
10,17,2
10,18,7
10,19,5
10,23,2
10,25,1
10,26,2
10,27,8
10,28,3
11,27,10
11,16,7
11,17,10
11,18,8
11,19,5
11,21,6
11,22,8
11,23,7
11,24,2
11,28,10
12,25,1
12,13,10
12,15,3
12,17,2
12,19,1
12,21,6
12,22,10
12,23,9
12,27,6
12,28,10
12,29,7
13,22,9
13,16,5
13,17,4
13,19,4
13,20,5
13,23,2
13,24,8
13,27,1
13,29,6
14,26,6
14,15,4
14,18,4
14,19,7
14,20,4
14,23,2
14,24,5
14,25,4
14,28,1
14,29,10
15,27,6
15,16,10
15,17,2
15,18,3
15,19,1
15,20,6
15,21,8
15,26,4
16,22,6
16,17,1
16,19,4
16,20,2
16,21,2
16,24,5
16,27,5
16,29,9
17,28,10
17,18,7
17,23,2
17,25,10
17,27,2
18,19,6
18,20,1
18,22,8
18,23,7
18,25,10
18,28,4
19,26,7
19,22,3
19,23,1
19,27,10
19,28,8
19,29,6
20,29,5
20,21,5
20,25,6
20,26,1
20,27,4
20,28,3
21,28,1
21,23,5
21,25,6
21,27,6
22,24,6
22,23,2
22,25,3
22,27,6
22,28,2
23,26,6
23,24,3
23,27,5
23,28,9
23,29,6
24,28,3
24,27,6
25,27,6
25,29,10
26,29,8
26,27,10
26,28,3
27,29,8
28,29,2
