32
1,17,7
1,3,6
1,7,7
1,10,3
1,12,8
1,13,1
1,15,3
1,16,9
1,19,6
1,20,5
1,22,2
1,24,3
1,27,3
1,29,10
1,30,3
1,31,9
2,24,4
2,3,8
2,5,6
2,6,7
2,7,2
2,8,6
2,9,6
2,10,9
2,12,6
2,14,9
2,15,8
2,16,8
2,17,2
2,18,1
2,20,9
2,21,4
2,25,7
2,30,8
2,32,7
3,15,10
3,4,6
3,7,10
3,8,7
3,9,5
3,10,3
3,13,9
3,14,4
3,17,6
3,20,4
3,26,3
3,28,10
3,31,8
3,32,7
4,13,5
4,7,9
4,9,9
4,10,10
4,12,8
4,16,4
4,18,3
4,19,4
4,20,3
4,22,1
4,23,8
4,26,5
4,30,9
4,32,9
5,6,2
5,7,9
5,11,3
5,12,6
5,13,1
5,14,5
5,15,5
5,18,5
5,19,3
5,24,3
5,26,2
5,28,10
5,30,10
6,17,6
6,8,5
6,12,1
6,15,4
6,18,4
6,19,4
6,20,5
6,21,7
6,22,9
6,24,4
6,26,7
6,28,4
6,30,9
7,25,9
7,9,5
7,10,8
7,14,3
7,15,2
7,16,2
7,17,5
7,18,3
7,20,3
7,28,1
7,29,1
7,30,3
7,31,8
8,27,6
8,11,5
8,12,10
8,13,2
8,14,7
8,15,6
8,16,9
8,17,6
8,18,2
8,19,2
8,22,1
8,23,4
8,26,8
8,30,10
9,16,6
9,10,4
9,12,6
9,14,8
9,18,2
9,20,7
9,23,5
9,24,7
9,25,5
9,26,4
10,24,8
10,11,9
10,16,10
10,17,5
10,21,5
10,22,2
10,27,4
10,28,6
10,29,6
10,31,2
10,32,2
11,12,5
11,13,10
11,15,8
11,17,5
11,19,6
11,20,8
11,22,7
11,23,5
11,25,6
11,27,5
11,28,10
11,30,2
11,32,1
12,24,9
12,13,3
12,14,4
12,15,5
12,17,5
12,18,9
12,19,5
12,20,10
12,29,1
12,31,5
13,23,3
13,14,6
13,15,2
13,17,10
13,20,10
13,21,8
13,22,6
13,25,3
13,26,3
13,28,9
13,29,1
13,31,5
13,32,2
14,26,8
14,17,2
14,22,6
14,23,8
14,25,6
14,27,1
14,32,8
15,27,7
15,18,7
15,19,10
15,20,7
15,21,3
15,29,10
16,24,2
16,18,3
16,25,10
16,26,8
16,27,5
16,28,4
16,32,5
17,26,2
17,20,7
17,21,8
17,22,3
17,25,6
17,27,2
17,30,9
18,22,8
18,19,1
18,21,4
18,24,8
18,28,5
18,29,3
18,30,1
18,31,10
19,20,8
19,21,6
19,24,3
19,25,5
19,26,2
19,27,1
19,28,4
19,29,10
19,32,10
20,31,4
20,22,6
20,24,1
20,25,7
20,28,7
21,29,10
21,25,3
21,27,6
21,30,3
21,31,3
22,25,9
22,24,7
22,26,3
22,27,10
22,28,7
22,29,9
22,30,4
23,26,6
23,29,2
23,30,6
24,29,2
24,25,3
24,27,3
24,30,7
24,31,7
25,26,4
25,27,2
25,28,10
25,29,1
25,30,9
25,31,6
25,32,5
26,32,2
26,27,1
26,29,3
27,28,5
27,29,9
27,31,1
28,32,9
28,29,9
28,31,4
29,32,4
29,31,9
30,32,9
30,31,4
31,32,4
