22
1,11,8
1,3,7
1,7,10
1,12,3
1,13,7
1,18,8
1,20,10
2,19,2
2,5,3
2,6,2
2,9,4
2,11,9
2,14,6
2,16,10
2,17,2
2,20,1
2,21,7
3,13,3
3,5,6
3,6,1
3,8,7
3,11,4
3,14,7
3,15,1
3,16,8
3,17,9
3,19,1
3,22,1
4,7,4
4,8,1
4,10,2
4,12,2
4,13,3
4,14,3
4,15,10
4,16,7
4,17,9
4,18,8
4,19,2
4,20,5
4,21,4
5,7,5
5,6,7
5,10,4
5,11,8
5,14,5
5,16,4
5,17,10
5,18,9
5,21,3
6,22,6
6,7,2
6,10,7
6,11,6
6,12,10
6,13,7
6,16,9
6,20,7
7,15,5
7,8,4
7,10,4
7,13,4
7,14,3
7,17,2
7,19,7
7,21,9
7,22,9
8,13,10
8,9,7
8,11,2
8,14,9
8,15,1
8,17,6
8,19,1
8,21,6
8,22,6
9,13,7
9,10,9
9,11,9
9,14,7
9,16,9
9,18,5
9,19,2
9,21,1
10,13,10
10,11,1
10,17,5
10,20,5
11,15,2
11,16,2
11,19,2
11,20,5
12,21,10
12,14,10
12,17,4
12,20,2
12,22,1
13,20,10
13,15,7
13,16,4
13,18,6
13,22,9
14,19,9
14,17,3
14,20,6
14,21,6
14,22,1
15,17,8
15,16,10
15,18,5
16,19,7
16,17,7
16,18,6
16,20,2
16,21,2
16,22,7
17,19,6
17,21,10
17,22,2
18,21,3
18,19,2
18,20,5
18,22,2
19,20,6
19,22,6
20,22,6
20,21,1
21,22,7
