18
1,4,8
1,3,7
1,7,6
1,8,5
1,9,3
1,10,7
1,11,5
1,12,1
1,13,9
1,15,6
1,16,7
2,9,7
2,3,8
2,4,5
2,5,6
2,6,9
2,7,2
2,10,7
2,11,9
2,13,8
2,14,3
2,15,7
2,16,1
2,17,7
2,18,7
3,4,4
3,5,2
3,6,3
3,7,8
3,9,1
3,10,6
3,12,10
3,17,2
4,10,3
4,6,5
4,7,4
4,8,4
4,9,3
4,12,7
4,13,1
4,15,5
4,16,1
5,9,3
5,6,2
5,7,2
5,10,2
5,13,6
5,15,6
5,17,3
5,18,3
6,17,3
6,7,4
6,9,8
6,10,1
6,14,6
6,15,9
6,16,10
6,18,4
7,16,7
7,8,5
7,9,5
7,10,9
7,11,5
7,14,10
7,15,9
7,17,8
7,18,8
8,9,7
8,10,5
8,11,4
8,12,9
8,13,8
8,15,6
8,17,9
8,18,7
9,10,10
9,11,5
9,12,5
9,13,4
9,14,8
9,15,8
9,16,5
10,16,3
10,11,7
10,12,1
10,13,8
10,14,6
10,15,10
10,18,3
11,16,7
11,12,3
11,13,9
11,14,3
12,13,2
12,14,8
12,16,8
12,17,6
13,18,3
13,15,9
14,15,4
14,17,1
15,16,5
15,17,4
16,18,4
17,18,2
