20
1,13,9
1,4,1
1,6,3
1,7,4
1,8,3
1,9,7
1,14,9
1,15,2
1,16,5
1,17,7
1,20,2
2,6,7
2,3,6
2,4,1
2,7,7
2,8,1
2,9,5
2,12,10
2,13,8
2,14,9
2,15,1
2,19,9
2,20,1
3,16,7
3,6,7
3,9,8
3,10,5
3,14,8
3,17,8
3,18,4
4,11,10
4,5,7
4,7,6
4,8,10
4,10,4
4,13,7
4,16,4
4,17,4
4,20,8
5,17,2
5,7,5
5,11,1
5,12,7
5,14,6
5,16,9
5,18,6
5,19,9
6,17,5
6,7,4
6,8,10
6,10,2
6,11,2
6,13,1
6,18,2
6,19,8
7,10,10
7,8,5
7,15,6
7,17,8
7,18,7
7,19,1
8,13,6
8,9,1
8,11,8
8,12,7
8,17,6
8,19,8
8,20,1
9,11,6
9,13,4
9,16,2
10,19,6
10,11,1
10,13,4
10,14,3
10,18,9
10,20,9
11,14,4
11,15,3
11,16,2
11,18,9
12,16,2
12,14,9
12,15,10
12,17,6
12,19,1
13,15,4
13,14,2
13,16,3
13,17,7
13,18,9
13,20,6
14,17,5
14,16,1
14,19,6
14,20,3
15,19,1
15,17,10
15,18,10
15,20,9
16,17,9
16,18,3
16,20,5
17,20,3
17,18,3
17,19,5
18,19,10
18,20,2
19,20,5
