31
1,20,3
1,2,8
1,3,9
1,5,5
1,6,7
1,11,7
1,13,4
1,15,5
1,16,5
1,19,2
1,22,4
1,23,5
1,25,6
1,26,5
1,28,1
1,29,1
1,30,10
2,8,2
2,3,6
2,4,5
2,7,10
2,9,10
2,12,6
2,13,7
2,14,5
2,17,8
2,18,4
2,19,9
2,20,5
2,21,2
2,22,2
2,24,4
2,26,5
2,27,9
2,29,5
3,31,4
3,5,10
3,6,5
3,8,7
3,11,5
3,17,6
3,18,6
3,20,4
3,21,6
3,26,8
3,27,2
3,28,5
3,29,10
4,31,1
4,5,9
4,6,8
4,8,9
4,12,3
4,13,3
4,18,7
4,21,3
4,24,9
4,26,10
4,27,10
4,29,5
5,31,10
5,7,8
5,9,3
5,10,10
5,11,10
5,14,6
5,15,2
5,16,3
5,18,5
5,21,10
5,23,4
5,24,8
5,25,6
5,26,4
5,27,1
5,28,3
5,29,1
5,30,2
6,7,9
6,8,2
6,9,6
6,10,10
6,12,2
6,13,2
6,14,5
6,15,10
6,16,10
6,17,2
6,20,2
6,21,2
6,24,3
6,25,2
6,26,5
6,28,8
6,30,7
6,31,4
7,17,7
7,12,1
7,13,4
7,14,5
7,15,8
7,16,7
7,21,1
7,23,1
7,24,2
7,28,7
7,29,3
7,31,2
8,29,10
8,10,2
8,11,10
8,17,8
8,19,3
8,20,8
8,21,1
8,22,3
8,23,7
8,25,3
8,26,5
8,27,6
8,30,5
8,31,5
9,28,8
9,10,9
9,11,7
9,13,7
9,16,5
9,17,2
9,20,9
9,22,9
9,24,8
9,27,6
9,29,4
9,30,9
10,20,5
10,12,7
10,14,8
10,15,9
10,16,2
10,17,6
10,19,2
10,22,6
10,23,3
10,25,6
10,26,9
10,27,3
11,14,8
11,13,2
11,15,2
11,16,4
11,17,5
11,18,10
11,19,10
11,23,9
11,24,6
11,27,3
11,28,4
11,29,9
11,30,6
12,23,7
12,13,3
12,15,7
12,19,7
12,20,7
12,21,10
12,22,7
12,27,1
13,24,1
13,17,8
13,19,3
13,23,8
13,28,3
13,30,4
13,31,5
14,30,4
14,16,2
14,17,8
14,20,3
14,21,7
14,22,3
14,23,4
14,29,8
15,16,2
15,17,6
15,19,3
15,22,6
15,24,3
15,29,7
15,30,4
15,31,9
16,29,1
16,19,9
16,20,6
16,22,6
16,24,3
16,26,3
16,27,6
16,31,4
17,24,7
17,20,4
17,22,3
17,25,9
17,28,9
17,30,7
18,21,7
18,22,6
18,24,9
18,25,1
18,28,4
18,29,2
18,31,7
19,24,7
19,20,6
19,21,10
19,25,8
19,27,3
19,29,2
19,31,8
20,21,10
20,23,10
20,24,6
20,26,7
20,27,10
20,28,7
20,29,10
20,30,7
21,28,4
21,22,2
21,23,1
21,26,8
21,27,9
21,29,6
21,30,9
21,31,3
22,24,10
22,25,10
22,26,5
22,27,3
22,28,1
22,29,3
23,30,7
23,26,8
23,29,8
23,31,1
24,28,4
24,25,2
24,27,10
24,29,8
24,31,1
25,28,8
25,26,3
25,29,4
25,31,6
26,29,7
26,27,2
26,31,6
27,31,1
27,28,4
27,29,9
27,30,6
28,30,9
28,29,3
29,30,5
29,31,9
30,31,4
