17
1,9,1
1,3,1
1,10,1
1,14,1
1,17,1
2,13,1
2,4,1
2,6,1
2,8,1
2,10,1
2,11,1
2,14,1
2,15,1
3,6,1
3,4,1
3,5,1
3,7,1
3,8,1
3,9,1
3,10,1
3,11,1
3,13,1
3,15,1
4,9,1
4,5,1
4,7,1
4,8,1
4,11,1
4,15,1
4,17,1
5,10,1
5,6,1
5,8,1
5,11,1
5,13,1
5,14,1
6,16,1
7,14,1
7,9,1
7,10,1
7,12,1
7,13,1
7,15,1
7,16,1
7,17,1
8,15,1
8,9,1
8,12,1
8,13,1
8,14,1
8,16,1
8,17,1
9,16,1
9,11,1
9,12,1
9,13,1
9,15,1
9,17,1
10,17,1
10,12,1
10,14,1
10,15,1
10,16,1
11,17,1
11,16,1
12,13,1
12,14,1
12,15,1
12,16,1
13,17,1
13,14,1
13,15,1
14,16,1
14,15,1
15,17,1
15,16,1
16,17,1
