23
1,3,1
1,4,1
1,10,1
1,11,1
1,12,1
1,13,1
1,14,1
1,16,1
1,17,1
1,19,1
1,23,1
2,14,1
2,5,1
2,7,1
2,15,1
2,17,1
2,18,1
2,19,1
3,15,1
3,4,1
3,7,1
3,8,1
3,9,1
3,12,1
3,13,1
3,17,1
3,18,1
3,19,1
3,21,1
3,23,1
4,18,1
4,5,1
4,7,1
4,8,1
4,10,1
4,11,1
4,13,1
4,14,1
4,15,1
4,23,1
5,8,1
5,7,1
5,10,1
5,13,1
5,14,1
5,15,1
5,16,1
5,17,1
5,20,1
5,21,1
6,11,1
6,15,1
6,17,1
6,20,1
6,21,1
6,23,1
7,15,1
7,8,1
7,9,1
7,11,1
7,12,1
7,19,1
7,20,1
7,21,1
7,23,1
8,22,1
8,10,1
8,11,1
8,12,1
8,15,1
8,18,1
9,21,1
9,10,1
9,11,1
9,12,1
9,13,1
9,16,1
9,17,1
9,19,1
9,20,1
9,22,1
9,23,1
10,19,1
10,11,1
10,12,1
10,14,1
10,15,1
10,16,1
10,17,1
10,18,1
10,20,1
10,21,1
10,22,1
10,23,1
11,16,1
11,12,1
11,14,1
11,18,1
11,19,1
11,20,1
11,21,1
12,20,1
12,17,1
12,18,1
12,21,1
12,23,1
13,19,1
13,16,1
13,17,1
13,18,1
13,20,1
13,21,1
13,22,1
14,19,1
14,16,1
14,18,1
15,19,1
15,16,1
15,20,1
15,21,1
16,20,1
16,18,1
16,22,1
17,23,1
17,20,1
18,22,1
18,21,1
19,20,1
19,23,1
20,22,1
20,21,1
21,22,1
21,23,1
22,23,1
