19
1,8,7
1,2,2
1,3,7
1,4,9
1,5,5
1,7,7
1,9,7
1,12,9
1,14,7
1,15,3
1,17,3
1,18,4
2,14,4
2,3,7
2,4,2
2,7,6
2,8,8
2,10,2
2,11,3
2,13,4
2,16,9
2,18,1
3,13,4
3,7,1
3,10,8
3,14,10
3,15,10
3,19,4
4,8,2
4,6,6
4,7,1
4,9,4
4,17,1
4,19,8
5,14,3
5,7,4
5,8,10
5,9,3
5,13,6
5,17,9
5,19,6
6,17,3
6,7,8
6,8,10
6,10,3
6,13,4
6,14,10
6,15,4
6,18,5
6,19,10
7,19,10
7,8,1
7,10,9
7,11,10
7,12,8
7,14,10
7,17,3
7,18,1
8,12,5
8,9,7
8,10,7
8,15,8
8,16,5
9,17,5
9,12,5
9,14,10
9,15,6
9,18,1
9,19,4
10,14,2
10,12,9
10,13,3
10,15,5
10,17,2
11,16,10
11,12,7
11,15,8
11,19,4
12,16,7
12,13,2
12,14,7
12,15,5
12,18,1
12,19,7
13,14,4
13,15,10
13,18,8
14,17,9
14,16,10
14,18,9
15,16,6
15,17,3
15,18,5
15,19,2
16,19,2
17,19,5
17,18,10
18,19,6
