31
1,20,1
1,2,1
1,3,1
1,5,1
1,6,1
1,11,1
1,13,1
1,15,1
1,16,1
1,19,1
1,22,1
1,23,1
1,25,1
1,26,1
1,28,1
1,29,1
1,30,1
2,8,1
2,3,1
2,4,1
2,7,1
2,9,1
2,12,1
2,13,1
2,14,1
2,17,1
2,18,1
2,19,1
2,20,1
2,21,1
2,22,1
2,24,1
2,26,1
2,27,1
2,29,1
3,31,1
3,5,1
3,6,1
3,8,1
3,11,1
3,17,1
3,18,1
3,20,1
3,21,1
3,26,1
3,27,1
3,28,1
3,29,1
4,31,1
4,5,1
4,6,1
4,8,1
4,12,1
4,13,1
4,18,1
4,21,1
4,24,1
4,26,1
4,27,1
4,29,1
5,31,1
5,7,1
5,9,1
5,10,1
5,11,1
5,14,1
5,15,1
5,16,1
5,18,1
5,21,1
5,23,1
5,24,1
5,25,1
5,26,1
5,27,1
5,28,1
5,29,1
5,30,1
6,7,1
6,8,1
6,9,1
6,10,1
6,12,1
6,13,1
6,14,1
6,15,1
6,16,1
6,17,1
6,20,1
6,21,1
6,24,1
6,25,1
6,26,1
6,28,1
6,30,1
6,31,1
7,17,1
7,12,1
7,13,1
7,14,1
7,15,1
7,16,1
7,21,1
7,23,1
7,24,1
7,28,1
7,29,1
7,31,1
8,29,1
8,10,1
8,11,1
8,17,1
8,19,1
8,20,1
8,21,1
8,22,1
8,23,1
8,25,1
8,26,1
8,27,1
8,30,1
8,31,1
9,28,1
9,10,1
9,11,1
9,13,1
9,16,1
9,17,1
9,20,1
9,22,1
9,24,1
9,27,1
9,29,1
9,30,1
10,20,1
10,12,1
10,14,1
10,15,1
10,16,1
10,17,1
10,19,1
10,22,1
10,23,1
10,25,1
10,26,1
10,27,1
11,14,1
11,13,1
11,15,1
11,16,1
11,17,1
11,18,1
11,19,1
11,23,1
11,24,1
11,27,1
11,28,1
11,29,1
11,30,1
12,23,1
12,13,1
12,15,1
12,19,1
12,20,1
12,21,1
12,22,1
12,27,1
13,24,1
13,17,1
13,19,1
13,23,1
13,28,1
13,30,1
13,31,1
14,30,1
14,16,1
14,17,1
14,20,1
14,21,1
14,22,1
14,23,1
14,29,1
15,16,1
15,17,1
15,19,1
15,22,1
15,24,1
15,29,1
15,30,1
15,31,1
16,29,1
16,19,1
16,20,1
16,22,1
16,24,1
16,26,1
16,27,1
16,31,1
17,24,1
17,20,1
17,22,1
17,25,1
17,28,1
17,30,1
18,21,1
18,22,1
18,24,1
18,25,1
18,28,1
18,29,1
18,31,1
19,24,1
19,20,1
19,21,1
19,25,1
19,27,1
19,29,1
19,31,1
20,21,1
20,23,1
20,24,1
20,26,1
20,27,1
20,28,1
20,29,1
20,30,1
21,28,1
21,22,1
21,23,1
21,26,1
21,27,1
21,29,1
21,30,1
21,31,1
22,24,1
22,25,1
22,26,1
22,27,1
22,28,1
22,29,1
23,30,1
23,26,1
23,29,1
23,31,1
24,28,1
24,25,1
24,27,1
24,29,1
24,31,1
25,28,1
25,26,1
25,29,1
25,31,1
26,29,1
26,27,1
26,31,1
27,31,1
27,28,1
27,29,1
27,30,1
28,30,1
28,29,1
29,30,1
29,31,1
30,31,1
