17
1,9,8
1,3,9
1,10,7
1,14,7
1,17,8
2,13,5
2,4,8
2,6,5
2,8,5
2,10,5
2,11,10
2,14,7
2,15,2
3,6,5
3,4,2
3,5,5
3,7,8
3,8,4
3,9,7
3,10,5
3,11,3
3,13,6
3,15,7
4,9,8
4,5,10
4,7,5
4,8,8
4,11,1
4,15,9
4,17,9
5,10,5
5,6,3
5,8,10
5,11,5
5,13,4
5,14,7
6,16,1
7,14,9
7,9,2
7,10,3
7,12,3
7,13,6
7,15,9
7,16,7
7,17,3
8,15,10
8,9,10
8,12,9
8,13,5
8,14,10
8,16,8
8,17,6
9,16,6
9,11,1
9,12,4
9,13,5
9,15,10
9,17,2
10,17,9
10,12,2
10,14,2
10,15,10
10,16,6
11,17,5
11,16,3
12,13,5
12,14,4
12,15,6
12,16,4
13,17,10
13,14,2
13,15,7
14,16,4
14,15,2
15,17,10
15,16,7
16,17,1
