17
1,8,4
1,2,10
1,7,5
1,11,4
1,13,3
1,17,4
2,4,3
2,5,9
2,10,9
2,11,1
2,12,9
3,4,8
3,12,8
3,16,8
4,5,4
4,8,5
4,12,6
4,13,3
4,14,3
4,15,8
4,16,4
5,7,5
5,6,5
5,8,2
5,9,7
5,10,7
5,11,1
5,13,10
5,15,9
5,16,9
6,8,10
6,9,8
6,11,10
6,12,9
7,14,3
7,8,2
7,10,2
7,13,7
7,16,7
8,12,2
8,9,3
8,10,5
8,13,8
8,14,10
8,16,2
8,17,8
9,15,1
9,11,8
9,13,8
10,17,1
10,11,10
10,12,7
10,15,10
11,13,10
11,12,6
11,14,4
11,16,8
12,13,9
12,14,2
12,15,3
12,16,9
12,17,4
13,14,4
13,15,6
14,15,4
14,16,3
14,17,5
15,16,4
15,17,1
16,17,2
